"id","year","rank","name","revenues","revenue_percent_change","profits","profits_percent_change","assets","market_cap","change_in_rank","employees"
"8197","1997","211","Lincoln National Corporation","6882.8",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8198","1997","212","United Services Automobile Association","6831.1",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8199","1997","213","Humana Inc.","6788",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8200","1997","214","Ingersoll-Rand Company","6702.9",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8201","1997","215","The TJX Companies, Inc.","6689.4",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8202","1997","216","Kellogg Company","6676.6",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8203","1997","217","R.R. Donnelley & Sons Company","6599",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8204","1997","218","ITT Corporation","6597",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8205","1997","219","Dresser Industries, Inc.","6561.5",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8206","1997","220","Texas Utilities Company","6550.9",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8207","1997","221","Arrow Electronics","6534.6",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8208","1997","222","Chubb Corporation","6497.4",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8209","1997","223","Nike, Inc.","6470.6",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8210","1997","224","Tyson Foods, Inc.","6453.8",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8211","1997","225","Dillard Department Stores, Inc.","6412.1",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8212","1997","226","Unisys Corporation","6370.5",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8213","1997","227","Continental Airlines, Inc.","6360",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8214","1997","228","PNC Bank Corp.","6333.8",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8215","1997","229","Tandy Corporation","6285.5",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8216","1997","230","Transamerica Corporation","6277.6",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8217","1997","231","Anthem Insurance Companies,Inc.","6269.6",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8218","1997","232","Lear Corporation","6249.1",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8219","1997","233","Bank of Boston Corporation","6237",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8220","1997","234","Public Service Enterprise Group, Inc.","6169.6",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8221","1997","235","ARAMARK Corporation","6122.5",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8222","1997","236","Ralston Purina Company","6114.3",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8223","1997","237","Union Carbide Corporation","6106",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8224","1997","238","The St. Paul Companies, Inc.","6095.2",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8225","1997","239","Manpower Inc.","6079.9",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8226","1997","240","Office Depot, Inc.","6068.6",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8227","1997","241","KeyCorp","6038",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8228","1997","242","FPL Group, Inc.","6036.8",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8229","1997","243","Champion International Corporation","5880.4",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8230","1997","244","American Electric Power Company, Inc.","5849.2",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8231","1997","245","American Standard Companies, Inc.","5804.6",NULL,NULL,NULL,NULL,NULL,NULL,NULL
